Level	Rule Name	Subject	Property	Value
WARN	missing_obsolete_label	inviable mixed population including germinated spores with elongated germ tubes and elongated cells [FYPO:0002300]	label [rdfs:label]	inviable mixed population including germinated spores with elongated germ tubes and elongated cells	
WARN	missing_obsolete_label	inviable microcolony, curved septated cells [FYPO:0002301]	label [rdfs:label]	inviable microcolony, curved septated cells	
WARN	missing_obsolete_label	inviable mixed population including spores, undivided germinated spores and divided germinated spores [FYPO:0002371]	label [rdfs:label]	inviable mixed population including spores, undivided germinated spores and divided germinated spores	
WARN	missing_obsolete_label	viable spheroid vegetative cell population [FYPO:0002372]	label [rdfs:label]	viable spheroid vegetative cell population	
WARN	missing_obsolete_label	decreased protein tyrosine phosphorylation during vegetative growth [FYPO:0002375]	label [rdfs:label]	decreased protein tyrosine phosphorylation during vegetative growth	
WARN	missing_obsolete_label	viable swollen vegetative cell population [FYPO:0002378]	label [rdfs:label]	viable swollen vegetative cell population	
WARN	missing_obsolete_label	viable curved stubby vegetative cell population [FYPO:0002407]	label [rdfs:label]	viable curved stubby vegetative cell population	
WARN	missing_obsolete_label	viable curved stubby septated vegetative cell population [FYPO:0002408]	label [rdfs:label]	viable curved stubby septated vegetative cell population	
WARN	missing_obsolete_label	inviable curved elongated vegetative cell population [FYPO:0002412]	label [rdfs:label]	inviable curved elongated vegetative cell population	
WARN	missing_obsolete_label	inviable curved vegetative cell population [FYPO:0002413]	label [rdfs:label]	inviable curved vegetative cell population	
WARN	missing_obsolete_label	inviable microcolony, swollen cells, abnormal cell shape [FYPO:0002416]	label [rdfs:label]	inviable microcolony, swollen cells, abnormal cell shape	
WARN	missing_obsolete_label	inviable mixed population including spores and germinated spores with elongated germ tubes [FYPO:0002417]	label [rdfs:label]	inviable mixed population including spores and germinated spores with elongated germ tubes	
WARN	missing_obsolete_label	inviable mixed population including spores, germinated spores and elongated cells [FYPO:0002418]	label [rdfs:label]	inviable mixed population including spores, germinated spores and elongated cells	
WARN	missing_obsolete_label	inviable vegetative cell population after spore germination, without cell division [FYPO:0002419]	label [rdfs:label]	inviable vegetative cell population after spore germination, without cell division	
WARN	missing_obsolete_label	inviable vegetative cell population after spore germination, single or double cell division, abnormal cell shape [FYPO:0002422]	label [rdfs:label]	inviable vegetative cell population after spore germination, single or double cell division, abnormal cell shape	
WARN	missing_obsolete_label	inviable mixed population including divided and undivided germinated spores [FYPO:0002426]	label [rdfs:label]	inviable mixed population including divided and undivided germinated spores	
